Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,"135,653,295","146,391,640","148,934,334","165,585,941","169,264,991","172,217,502","201,375,726","253,182,454","283,855,833","275,949,889","299,787,276","250,045,840","250,794,360","235,239,570","270,801,565","303,053,463","316,420,861","365,964,500","376,955,087","419,035,811","439,158,233","476,360,697","537,050,134","622,026,108","702,682,019","818,869,145","897,731,525","1,196,091,805","1,258,332,337","1,264,758,198","1,585,472,534","1,820,207,626","1,823,692,110","1,798,333,726","1,958,819,915","1,962,221,696",
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,"30,411,419","32,902,593","35,644,932","38,091,833","41,616,368","45,788,671","51,465,624","58,642,385","66,248,427","77,361,533","96,243,298","126,954,477","165,253,184","244,124,116","306,044,206","355,168,715","372,025,093","451,624,960","590,407,375","819,870,595","1,060,889,705","1,073,812,404","1,014,945,861","1,172,230,576","1,240,821,849","1,114,783,538","1,392,602,040","1,965,227,085","2,644,554,882","3,083,822,367","3,790,636,664","3,942,792,837","4,146,513,722","4,160,086,253","4,259,330,999","4,730,611,067","4,847,752,843","5,020,214,747","4,790,458,837","5,484,257,417","5,788,329,609","5,489,608,300","5,438,857,107","7,511,582,173","8,957,467,707","9,931,134,941","10,126,940,513","10,939,053,365","10,945,070,442","10,267,128,733","12,786,662,035","15,682,931,970","14,686,249,032","14,814,801,573","15,880,195,735","14,390,863,395",
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,"112,155,598","123,134,584","124,482,774","129,379,124","142,025,079","150,574,795","157,930,018","163,820,514","191,767,442","188,039,210","189,106,529","201,450,800","230,317,883","271,183,082","281,398,706","378,660,016","451,152,461","507,298,148","610,578,631","700,764,747","797,048,197","694,803,624","748,312,391","658,679,333","637,820,671","864,849,837","1,122,265,015","1,200,991,976","1,264,899,288","1,233,930,279","1,440,711,459","1,377,375,031","1,411,917,558","1,278,781,167","851,174,351","1,115,389,732","1,007,791,186","937,741,468","967,338,349","999,477,511","914,500,299","931,833,303","991,387,870","1,139,754,799","1,270,080,251","1,350,301,057","1,460,562,038","1,698,125,618","1,985,370,058","1,981,728,141","1,986,014,846","2,212,699,747","2,184,183,758","1,494,073,354","1,691,091,492","1,503,299,944",
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,"41,093,453,545","40,767,969,454","41,978,852,041","44,657,169,109","48,882,938,810","53,909,570,342","60,358,632,035","64,768,831,262","70,759,031,842","77,887,510,242","87,896,095,224","99,271,961,478","113,083,000,000","131,322,000,000","160,409,000,000","173,834,000,000","206,576,000,000","211,612,000,000","218,633,000,000","243,072,000,000","273,854,000,000","306,215,000,000","313,507,000,000","340,548,000,000","355,373,000,000","364,756,000,000","377,438,000,000","431,317,000,000","507,354,000,000","565,056,000,000","593,930,000,000","610,328,000,000","592,388,000,000","577,171,000,000","578,139,000,000","604,032,000,000","628,546,000,000","652,825,000,000","631,813,000,000","676,083,000,000","742,293,000,000","736,380,000,000","757,951,000,000","892,381,000,000","1,023,200,000,000","1,169,360,000,000","1,315,420,000,000","1,464,980,000,000","1,549,130,000,000","1,371,150,000,000","1,613,410,000,000","1,788,700,000,000","1,824,290,000,000","1,837,440,000,000","1,783,780,000,000","1,550,540,000,000",
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"254,126,000,000","240,935,000,000","257,939,000,000","272,008,000,000","308,503,000,000","383,296,000,000","409,709,000,000","407,277,000,000","446,349,000,000","432,378,000,000","427,507,000,000","468,119,000,000","527,093,000,000","634,213,000,000","760,811,000,000","883,741,000,000","1,000,070,000,000","1,260,070,000,000","1,519,070,000,000","1,276,030,000,000","1,311,610,000,000","1,444,820,000,000","1,348,870,000,000","1,419,330,000,000","1,457,650,000,000","1,273,220,000,000",
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,"9,522,746,719","10,712,712,465","11,879,982,759","13,063,643,796","14,480,556,572","15,346,741,670","16,480,058,705","17,740,013,179","18,942,729,779","20,524,886,616",,,,,,,,,,,"118,710,000,000","108,721,000,000","111,432,000,000","111,036,000,000","106,019,000,000","107,496,000,000","154,096,000,000","192,982,000,000","208,774,000,000","201,573,000,000","257,420,000,000","260,460,000,000","271,134,000,000","263,691,000,000","291,914,000,000","341,759,000,000","329,619,000,000","286,604,000,000","294,978,000,000","289,884,000,000","271,660,000,000","278,629,000,000","301,128,000,000","351,983,000,000","393,542,000,000","407,536,000,000","429,196,000,000","477,408,000,000","551,547,000,000","539,528,000,000","581,212,000,000","696,312,000,000","665,408,000,000","684,919,000,000","701,037,000,000","664,738,000,000",
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,945,677,377","6,262,740,657","6,439,703,435","6,232,906,290","6,663,669,065","7,332,244,898","8,553,643,354","8,827,272,727","9,676,172,953","11,514,605,842",,,,,,,,,
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,"4,211,737,001","4,705,385,527","5,502,775,895","5,482,761,660","5,794,309,263","6,053,790,468","7,013,580,346","6,913,560,997","7,074,820,186","8,179,771,226","8,981,111,664","10,694,569,522","11,532,517,864","16,387,455,087","15,535,549,760","7,226,476,864","9,857,547,847","13,359,145,455","15,399,431,311","20,729,772,209","27,572,307,600","32,644,872,979","24,339,421,605","19,770,402,076","19,232,737,055","16,486,012,247","17,722,536,671","20,902,096,532","24,640,912,616","28,385,038,397","31,558,927,517","36,424,168,146","44,467,946,384","47,693,992,627","55,154,226,760","71,349,202,309","75,769,008,174","82,808,986,192","79,373,597,080","72,995,286,764","79,328,640,264","72,336,972,322","70,984,568,429","77,840,186,385","100,631,000,000","124,404,000,000","154,671,000,000","173,081,000,000","179,627,000,000","171,957,000,000","217,538,000,000","250,832,000,000","265,232,000,000","277,079,000,000","258,733,000,000","240,216,000,000",
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,"59,184,116,489","49,557,050,183","46,685,178,504","50,097,303,271","59,062,254,890","69,709,153,115","75,879,434,776","72,057,028,560","69,993,497,892","78,718,820,478","91,506,211,306","98,562,023,844","112,160,000,000","136,770,000,000","142,255,000,000","161,162,000,000","151,628,000,000","172,349,000,000","148,382,000,000","176,857,000,000","189,650,000,000","194,369,000,000","203,550,000,000","228,950,000,000","258,082,000,000","307,480,000,000","298,806,000,000","271,350,000,000","310,722,000,000","345,957,000,000","358,973,000,000","381,455,000,000","424,934,000,000","442,875,000,000","562,261,000,000","732,032,000,000","860,844,000,000","958,159,000,000","1,025,280,000,000","1,089,450,000,000","1,205,260,000,000","1,332,230,000,000","1,461,910,000,000","1,649,930,000,000","1,941,750,000,000","2,268,600,000,000","2,729,780,000,000","3,523,090,000,000","4,558,430,000,000","5,059,420,000,000","6,039,660,000,000","7,492,430,000,000","8,461,620,000,000","9,490,600,000,000","10,351,100,000,000","10,866,400,000,000",
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,"546,203,559","618,245,635","645,284,475","761,047,199","921,063,326","919,771,228","1,024,102,882","1,082,922,726","1,281,281,278","1,361,360,292","1,455,482,795","1,584,128,511","1,849,400,398","2,508,421,426","3,070,152,314","3,893,839,184","4,662,053,820","6,265,068,200","7,900,526,290","9,142,933,956","10,175,617,589","8,432,589,956","7,567,110,856","6,838,184,772","6,841,639,250","6,977,650,648","9,158,302,111","10,087,654,451","10,255,169,812","9,757,410,630","10,795,850,585","10,492,628,915","11,152,971,316","11,045,759,469","8,313,557,450","11,000,146,839","12,139,234,939","11,722,142,706","12,612,033,729","12,376,639,823","10,717,022,463","11,192,560,827","12,346,919,216","15,306,602,560","16,554,441,847","17,084,928,927","17,800,887,796","20,343,635,320","24,224,903,100","24,277,493,862","24,884,505,035","25,381,616,734","27,040,562,587","31,292,560,974","34,253,607,832","31,752,543,539",
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,"618,740,962","657,597,317","699,373,631","723,624,331","782,384,404","814,140,009","853,268,764","934,078,958","1,053,076,992","1,152,418,382","1,160,002,329","1,233,991,071","1,430,951,432","1,758,727,647","2,255,496,517","2,752,770,608","3,076,592,634","3,366,368,801","4,409,920,571","5,811,443,663","6,740,757,493","7,636,346,056","7,322,913,600","7,381,853,865","7,801,858,401","8,148,223,552","10,621,157,923","12,302,473,329","12,493,286,837","11,140,057,046","11,151,578,703","12,434,370,005","11,396,310,990","13,532,137,228","9,220,470,913","8,733,231,184","9,732,328,116","9,840,553,236","9,629,649,417","10,486,451,144","9,287,367,235","9,633,109,350","10,879,778,384","13,621,738,837","15,775,357,015","16,587,858,857","17,953,066,721","20,431,780,378","23,322,254,114","23,381,142,147","23,622,483,984","26,587,311,528","26,472,056,038","29,567,504,655","32,050,817,633","29,198,372,811",
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,"131,731,863","151,675,739","166,521,240","172,233,431","185,693,725","198,318,064","220,613,582","237,397,428","251,247,458","265,040,036","274,960,700","322,128,019","410,669,263","541,973,363","585,364,635","767,102,679","754,549,601","765,224,031","878,771,771","1,198,749,666","1,705,796,850","1,993,512,326","2,160,640,567","2,097,274,290","2,193,581,366","2,160,872,541","1,849,268,215","2,297,753,649","2,212,536,313","2,389,593,022","2,798,746,051","2,724,853,508","2,933,222,706","1,918,970,178","1,769,365,439","2,116,003,868","2,540,697,538","2,322,719,101","1,949,481,381","2,353,909,442","3,219,910,666","2,794,259,756","3,019,993,723","3,495,868,725","4,648,628,840","6,087,002,682","7,731,261,311","8,394,688,284","11,859,014,004","9,593,536,531","12,007,880,590","14,425,607,224","13,677,930,124","14,085,852,120","14,177,437,627","8,553,154,506",
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,"4,040,948,305","4,552,914,130","4,968,598,031","4,838,841,456","5,992,169,467","5,790,247,619","5,452,762,963","5,727,208,180","5,918,467,519","6,405,440,200","7,198,373,469","7,820,367,893","8,671,371,951","10,315,774,588","12,370,045,405","13,098,633,902","15,341,403,660","19,470,978,268","23,263,511,958","27,940,389,361","33,400,712,095","36,388,389,129","38,968,019,453","38,729,822,782","38,253,120,738","34,894,419,525","34,942,483,688","36,373,312,083","39,212,545,681","39,540,083,646","40,274,204,595","41,239,551,378","49,279,585,355","55,802,540,101","81,703,496,604","92,507,277,798","97,160,111,573","106,660,000,000","98,443,743,191","86,186,156,584","99,886,577,576","98,203,544,965","97,933,392,356","94,684,582,573","117,075,000,000","146,566,000,000","162,590,000,000","207,416,000,000","243,982,000,000","233,822,000,000","287,018,000,000","335,415,000,000","369,660,000,000","380,192,000,000","378,416,000,000","292,080,000,000",
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,"123,505,661","114,271,876","107,089,563","111,519,674","107,489,832","114,490,709","162,487,779","196,433,674","207,476,558","198,733,188","250,030,778","246,823,429","266,191,040","263,568,114","185,761,823","231,896,230","230,495,751","212,099,635","215,394,066","222,580,454","203,846,428","220,093,812","246,737,680","317,562,269","368,143,119","380,372,893","406,111,874","462,453,583","517,477,679","514,788,082","516,962,887","566,024,621","550,476,566","598,925,513","623,751,045",,
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,"142,246,876","139,468,115","140,630,759","138,476,239","132,019,065","137,728,155","190,651,208","235,253,172","264,308,140","267,448,513","306,891,107","319,827,059","357,160,985","490,417,390","406,580,652","487,148,994","501,979,069","490,608,658","521,910,561","592,416,703","539,227,278","563,024,383","620,974,660","813,963,830","924,318,491","971,977,088","1,107,891,063","1,513,933,983","1,789,333,749","1,711,817,182","1,664,310,770","1,864,824,081","1,751,888,562","1,837,908,563","1,871,187,071","1,629,759,975",
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,"507,516,613","490,324,261","479,181,220","511,902,560","542,578,815","592,981,162","647,305,630","699,456,619","773,841,494","853,630,204","984,830,159","1,077,152,881","1,238,251,653","1,528,916,176","1,666,544,790","1,960,863,535","2,412,555,512","3,072,427,122","3,523,208,935","4,035,519,467","4,831,447,173","2,623,807,081","2,606,621,246","3,976,453,954","4,593,908,762","4,796,628,461","5,477,895,475","5,841,132,962","6,063,759,371","6,866,402,028","7,403,457,319","7,162,546,761","8,573,611,050","9,638,291,587","10,557,530,654","11,722,357,067","11,843,228,540","12,828,975,924","14,101,753,567","15,796,567,138","15,946,443,103","16,403,602,943","16,844,378,578","17,517,536,016","18,596,365,927","19,964,925,503","22,526,463,619","26,322,000,105","29,837,895,769","29,382,694,861","36,298,327,620","41,237,293,551","45,300,669,857","49,236,713,603","49,552,639,049","51,106,697,024",
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,"1,917,147,690","2,074,884,875","2,189,410,782","2,325,296,051","2,512,062,452","2,704,964,605","2,933,735,550","3,149,144,824","3,131,417,506","3,407,817,267","3,749,357,930","4,076,300,971","4,719,097,360","5,155,033,157","6,701,492,696","7,841,503,720","8,046,930,357","9,355,744,292","9,526,092,276","10,904,468,434","13,391,895,104","14,776,050,243","16,399,499,253","16,610,028,666","15,832,790,718","15,611,806,174","14,206,628,658","15,252,870,383","16,152,957,714","16,532,806,612","17,661,533,072","17,364,492,768","17,058,094,011","17,962,619,349","19,054,541,575","20,906,493,287","22,781,050,469","25,471,345,330","27,956,719,394","29,722,066,501","32,206,650,709","33,147,771,381","34,932,666,036","37,469,129,525","41,154,157,411","46,626,975,107","52,391,543,017","58,277,065,056","66,470,658,556","55,910,583,634","59,631,444,333","64,644,238,532","66,505,275,837","69,371,346,767","71,327,803,910","70,876,623,388",
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,"5,693,005,244","6,914,658,389","8,135,150,889","9,987,709,686","11,405,957,363","13,027,415,252","13,789,579,893","14,206,158,658","17,844,705,319","19,584,443,219","19,912,889,808","20,150,254,124","20,953,510,266","22,205,716,020","24,039,383,641","22,921,491,787","24,226,283,927","25,213,614,325","27,458,999,536","27,025,200,369","28,645,436,551","24,317,883,624","22,085,858,204","22,367,254,851","28,448,326,796","30,428,638,304","25,017,300,000","25,366,200,000","25,736,600,000","28,365,300,000","30,565,200,000","31,683,300,000","33,590,400,000","35,901,500,000","38,202,800,000","42,644,200,000","52,742,100,000","58,603,500,000","60,806,300,000","62,078,600,000","64,328,200,000","68,990,140,000","73,139,050,000","77,149,700,000",,,
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,012,444,074",,,,,,,,,,"3,207,032,513",,,,,,,,,,
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,"489,912,542","576,090,016","734,876,218","964,024,705","1,288,699,035","2,154,311,277","2,087,496,374","2,159,242,417","2,160,364,071","2,278,248,953","2,430,411,900","3,090,734,463","3,704,813,886","4,278,792,597","4,563,482,604","5,591,130,218","5,770,197,348","6,912,150,456","6,590,291,048","7,425,703,929","9,914,864,166","9,989,422,836","9,504,538,198","10,209,966,063","10,443,559,871","9,929,632,422","10,328,979,964","11,345,759,615","14,445,240,091","17,164,625,000","18,270,009,451","19,866,878,479","23,716,042,497","27,493,064,742","25,593,262,401","25,247,424,011","27,089,174,646","24,940,600,822","24,055,947,955","23,227,106,276","19,319,729,400",
Czech Republic,CZE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,315,847,384","29,557,058,174","34,451,993,226","40,452,245,779","47,364,869,196","59,537,113,791","66,775,046,785","61,621,364,981","66,372,594,575","64,719,461,255","61,474,265,135","67,375,623,427","81,696,651,659","99,300,329,682","118,976,000,000","135,990,000,000","155,213,000,000","188,818,000,000","235,205,000,000","205,730,000,000","207,016,000,000","227,313,000,000","206,442,000,000","208,328,000,000","205,270,000,000","181,811,000,000",
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,"215,022,000,000","249,039,000,000","298,667,000,000","396,867,000,000","443,619,000,000","488,780,000,000","517,788,000,000","598,226,000,000","737,668,000,000","878,011,000,000","946,695,000,000","797,443,000,000","773,638,000,000","767,768,000,000","722,368,000,000","729,763,000,000","1,042,300,000,000","1,293,260,000,000","1,395,930,000,000","1,393,670,000,000","1,764,970,000,000","1,861,870,000,000","2,123,130,000,000","2,068,560,000,000","2,205,970,000,000","2,591,620,000,000","2,503,670,000,000","2,218,690,000,000","2,243,230,000,000","2,199,960,000,000","1,949,950,000,000","1,950,650,000,000","2,079,140,000,000","2,505,730,000,000","2,819,250,000,000","2,861,410,000,000","3,002,450,000,000","3,439,950,000,000","3,752,370,000,000","3,418,010,000,000","3,417,300,000,000","3,757,460,000,000","3,539,620,000,000","3,745,320,000,000","3,868,290,000,000","3,355,770,000,000",
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,"340,989,541",,"373,371,753","395,794,554","409,220,103","452,328,105","462,421,999","478,058,305","466,048,469","491,689,221","497,723,961","494,004,648","502,675,542","514,267,869","536,080,148","551,230,862","572,417,441","591,122,040","622,044,666","666,072,102","708,633,195","768,873,684","847,918,929","999,105,339","1,049,110,685","1,128,611,700","1,239,144,502","1,353,632,942","1,455,416,074","1,589,025,860",,
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,"36,370,370","45,170,370","44,296,296","59,099,999","66,218,517","72,051,851","79,925,925","89,848,147","98,585,183","112,074,072","126,348,146","143,766,664","153,374,071","166,322,219","180,437,034","191,759,256","200,418,515","215,459,256","224,037,033","236,444,440","245,781,477","258,440,736","267,740,736","335,845,809","343,119,364","337,695,735","350,091,216","374,771,475","370,370,370","390,370,370","421,481,482","458,148,148","489,259,259","493,703,704","501,481,482","485,185,185","506,666,667","524,605,000","537,777,778",
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,"6,248,946,880","6,933,842,099","7,812,968,114","8,316,692,386","9,506,678,763","10,678,897,387","11,721,248,101","12,788,479,692","13,196,541,952","15,009,384,585","16,866,156,733","18,823,150,290","22,966,364,109","30,459,579,436","33,900,564,767","40,251,071,473","44,401,699,735","49,666,416,195","60,281,337,504","70,309,794,678","70,867,465,285","61,376,989,331","59,916,301,294","60,188,398,261","58,673,426,984","62,220,601,827","87,800,282,647","109,150,000,000","115,112,000,000","111,887,000,000","138,095,000,000","138,965,000,000","152,691,000,000","142,963,000,000","156,145,000,000","185,007,000,000","187,632,000,000","173,538,000,000","176,992,000,000","177,965,000,000","164,159,000,000","164,791,000,000","178,635,000,000","218,096,000,000","251,243,000,000","264,560,000,000","282,961,000,000","319,500,000,000","352,592,000,000","319,762,000,000","319,811,000,000","341,499,000,000","325,012,000,000","338,927,000,000","346,119,000,000","295,164,000,000",
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,"672,399,700","654,100,200","824,100,000","940,799,900","1,025,599,900","888,100,000","983,900,000","1,034,800,000","1,079,100,000","1,230,500,000","1,485,400,100","1,666,400,000","1,987,300,000","2,344,699,900","2,925,600,000","3,599,300,100","3,951,399,900","4,587,100,200","4,774,400,000","5,498,800,100","6,631,000,100","7,266,999,800","7,964,000,300","8,622,000,100","10,330,399,700","5,044,579,947","6,122,128,248","5,827,050,857","5,374,300,243","6,686,592,729","7,073,674,721","9,724,402,004","11,277,676,880","12,976,408,000","14,511,134,921","16,358,496,124","18,131,813,001","19,593,916,229","21,171,583,983","21,709,726,722","23,996,100,575","24,892,595,799","26,571,659,051","21,277,171,990","22,039,210,346","34,004,081,037","35,952,890,849","44,073,886,687","48,152,993,004","48,193,458,083","53,864,484,468","58,361,928,552","60,595,109,805","61,198,323,069","63,968,906,782","67,103,263,863",
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,"2,723,637,615","2,434,766,869","2,001,460,831","2,703,004,013","2,909,340,110","3,136,284,384","3,039,859,262","3,370,870,459","3,852,147,121","4,257,253,368","4,863,487,558","5,077,222,325","6,761,786,485","8,715,106,139","13,209,713,766","15,557,934,473","17,728,348,385","20,971,901,065","26,364,491,684","33,243,421,341","42,345,276,290","44,348,670,716","45,207,090,661","48,801,372,218","53,698,280,328","57,937,867,712","63,696,299,981","66,742,269,086","59,089,065,518","55,631,488,295","62,045,098,375","45,715,367,087","48,003,298,223","49,946,455,211","42,542,571,306","41,764,052,458","46,941,496,780","48,177,862,502","48,187,747,529","48,640,611,686","54,790,060,513","54,744,714,110","56,760,288,396","67,863,829,705","85,324,998,959","103,198,000,000","117,027,000,000","134,977,000,000","171,001,000,000","137,211,000,000","161,207,000,000","200,013,000,000","209,047,000,000","209,704,000,000","213,518,000,000","166,839,000,000",
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,"80,113,571,739","70,289,380,302","64,336,023,661","69,620,014,377","80,785,184,312","94,308,059,267","103,191,000,000","99,977,845,064","100,968,000,000","113,369,000,000","126,371,000,000","135,808,000,000","153,964,000,000","194,144,000,000","219,542,000,000","246,791,000,000","250,852,000,000","290,185,000,000","282,704,000,000","327,827,000,000","379,702,000,000","406,397,000,000","423,680,000,000","443,971,000,000","479,962,000,000","525,018,000,000","521,622,000,000","515,390,000,000","576,347,000,000","625,037,000,000","670,744,000,000","730,666,000,000","817,077,000,000","885,003,000,000","1,064,760,000,000","1,314,200,000,000","1,509,480,000,000","1,563,080,000,000","1,432,010,000,000","1,574,800,000,000","1,734,760,000,000","1,848,040,000,000","2,045,060,000,000","2,311,270,000,000","2,680,310,000,000","3,098,400,000,000","3,726,970,000,000","4,711,540,000,000","5,954,990,000,000","6,451,420,000,000","7,820,050,000,000","9,553,720,000,000","10,654,500,000,000","11,736,900,000,000","12,613,500,000,000","13,067,400,000,000",
